"passerelle_id","location_id","address_id","device_id","event_time","updated_by","context","tstat_daily_consumption","tstat_heat_demand","tstat_active_alerts","tstat_ambient_humidity","tstat_ambient_setpoint","tstat_ambient_temperature","tstat_floor_mode","tstat_floor_setpoint","tstat_floor_temperature","tstat_grap_outage_duration","tstat_grap_outage_start","tstat_model_number","tstat_name","tstat_uid","tstat_instant_power","tstat_version","tstat_zigbee_version","tstat_gd_state","tstat_grap_state","tstat_grap_undersized","tstat_lock_state"
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T08:57:15Z","HUB","unknown","4547","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T08:57:24Z","HUB","unknown","2071","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T08:57:38Z","HUB","unknown","1346","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T08:57:48Z","HUB","unknown","4823","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T08:58:00Z","HUB","unknown","","38","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T08:58:02Z","HUB","unknown","1497","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T08:58:17Z","HUB","unknown","","26","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T08:58:25Z","HUB","unknown","2079","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T08:58:38Z","HUB","unknown","1352","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T08:58:44Z","HUB","unknown","4577","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T08:58:48Z","HUB","unknown","4860","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T08:58:59Z","HUB","unknown","","25","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T08:59:08Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T08:59:08Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T08:59:08Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T08:59:08Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T08:59:14Z","HUB","unknown","1265","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T08:59:26Z","HUB","unknown","2082","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T08:59:29Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T08:59:29Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T08:59:29Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T08:59:29Z","GDS_GD","unknown","","","","","","","","","","","","","","","","","","opt-in","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T08:59:39Z","HUB","unknown","1359","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T08:59:49Z","HUB","unknown","4881","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:00:17Z","HUB","unknown","1509","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:00:26Z","HUB","unknown","2099","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:00:29Z","HUB","unknown","4607","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:00:39Z","HUB","unknown","1369","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:00:49Z","HUB","unknown","4924","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:01:14Z","GDS_GD","unknown","","","","","21.5","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:01:14Z","GDS_GD","unknown","","","","","21.5","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:01:14Z","GDS_GD","unknown","","","","","21.5","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:01:14Z","GDS_GD","unknown","","","","","19","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:01:22Z","HUB","unknown","","14","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:01:27Z","HUB","unknown","2117","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:01:29Z","HUB","unknown","1277","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:01:40Z","HUB","unknown","1372","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:01:40Z","HUB","unknown","2786","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:01:43Z","HUB","unknown","","24","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:01:50Z","HUB","unknown","4966","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:01:59Z","HUB","unknown","4633","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:02:02Z","HUB","unknown","","25","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:02:07Z","HUB","unknown","","15","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:02:28Z","HUB","unknown","2126","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:02:32Z","HUB","unknown","1514","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:02:37Z","HUB","unknown","","16","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:02:41Z","HUB","unknown","1386","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:02:47Z","GDS_GD","unknown","","","","","18.5","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:02:47Z","GDS_GD","unknown","","","","","18.5","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:02:47Z","GDS_GD","unknown","","","","","18","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:02:47Z","GDS_GD","unknown","","","","","19","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:02:50Z","HUB","unknown","4987","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:02:55Z","HUB","unknown","","18","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:02:55Z","HUB","unknown","","100","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:02:58Z","HUB","unknown","","74","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:03:03Z","HUB","unknown","1","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:03:05Z","HUB","unknown","","75","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:03:06Z","HUB","unknown","","17","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:03:09Z","HUB","unknown","","74","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:03:13Z","HUB","unknown","1291","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:03:20Z","HUB","unknown","4664","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:03:21Z","HUB","unknown","","18","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:03:24Z","HUB","unknown","","75","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:03:28Z","HUB","unknown","2143","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:03:33Z","HUB","unknown","1525","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:03:37Z","HUB","unknown","","19","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:03:41Z","HUB","unknown","1401","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:03:43Z","HUB","unknown","","75","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:03:51Z","HUB","unknown","5001","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:03:51Z","HUB","unknown","","20","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:04:04Z","HUB","unknown","","76","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:04:06Z","HUB","unknown","","21","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:04:08Z","HUB","unknown","","76","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:04:14Z","HUB","unknown","1300","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:04:21Z","HUB","unknown","4694","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:04:29Z","HUB","unknown","2161","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:04:29Z","HUB","unknown","","76","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:04:33Z","HUB","unknown","1536","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:04:35Z","HUB","unknown","","77","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:04:36Z","HUB","unknown","","22","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:04:39Z","HUB","unknown","","77","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:04:42Z","HUB","unknown","1408","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:04:43Z","HUB","unknown","","77","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:04:51Z","HUB","unknown","","23","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:04:52Z","HUB","unknown","5032","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:04:54Z","HUB","unknown","","19","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:05:04Z","HUB","unknown","","78","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:06Z","HUB","unknown","","25","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:07Z","HUB","unknown","2795","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:05:09Z","HUB","unknown","","78","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:05:13Z","HUB","unknown","","78","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:05:15Z","HUB","unknown","1309","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:05:21Z","HUB","unknown","4716","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:21Z","HUB","unknown","","26","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:05:24Z","HUB","unknown","","79","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:05:29Z","HUB","unknown","2170","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:05:34Z","HUB","unknown","1548","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:05:34Z","HUB","unknown","","79","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:36Z","HUB","unknown","","27","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:05:42Z","HUB","unknown","1422","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:05:43Z","HUB","unknown","","79","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:05:49Z","HUB","unknown","","80","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:51Z","HUB","unknown","","28","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:05:52Z","HUB","unknown","5053","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:05:54Z","HUB","unknown","","80","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:05:56Z","HUB","unknown","","","","","","18.5","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:05:58Z","HUB","unknown","","80","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:06:06Z","HUB","unknown","","29","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:06:09Z","HUB","unknown","","81","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:06:09Z","HUB","unknown","4","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:06:15Z","HUB","unknown","1327","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:06:21Z","HUB","unknown","","30","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:06:22Z","HUB","unknown","4762","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:06:24Z","HUB","unknown","","82","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:06:28Z","HUB","unknown","","81","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:06:30Z","HUB","unknown","2188","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:06:34Z","HUB","unknown","","81","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:06:34Z","HUB","unknown","1561","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:06:36Z","HUB","unknown","","31","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:06:43Z","HUB","unknown","1437","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:06:43Z","HUB","unknown","","82","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:06:49Z","HUB","unknown","","82","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:06:51Z","HUB","unknown","","32","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:06:53Z","HUB","unknown","5095","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:06:54Z","HUB","unknown","","20","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:06:54Z","HUB","unknown","","83","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:07:06Z","HUB","unknown","","34","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:07:06Z","HUB","unknown","2805","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:07:13Z","HUB","unknown","","83","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:07:16Z","HUB","unknown","1336","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:07:19Z","HUB","unknown","","83","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:07:21Z","HUB","unknown","","35","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:07:22Z","HUB","unknown","4788","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:07:24Z","HUB","unknown","","84","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:07:28Z","HUB","unknown","","84","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:07:30Z","HUB","unknown","2206","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:07:35Z","HUB","unknown","1572","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:07:36Z","HUB","unknown","","36","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:07:43Z","HUB","unknown","1444","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:07:49Z","HUB","unknown","","84","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:07:51Z","HUB","unknown","","37","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:07:53Z","HUB","unknown","5137","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:07:54Z","HUB","unknown","","85","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:07:58Z","HUB","unknown","","85","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:08:04Z","HUB","unknown","","85","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:08:06Z","HUB","unknown","","38","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:08:09Z","HUB","unknown","","86","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:08:16Z","HUB","unknown","1347","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:08:20Z","HUB","unknown","","40","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:08:23Z","HUB","unknown","4810","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:08:24Z","HUB","unknown","","19","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:08:31Z","HUB","unknown","2215","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:08:33Z","HUB","unknown","","86","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:08:35Z","HUB","unknown","1583","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:08:35Z","HUB","unknown","","41","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:08:36Z","HUB","unknown","2814","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:08:39Z","HUB","unknown","","87","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:08:42Z","HUB","unknown","","86","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:08:44Z","HUB","unknown","1459","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:08:51Z","HUB","unknown","","42","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:08:54Z","HUB","unknown","5162","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:09:04Z","HUB","unknown","","87","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:09:05Z","HUB","unknown","","43","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:09:08Z","HUB","unknown","9","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:09:09Z","HUB","unknown","","88","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:09:11Z","HUB","unknown","","","","","","17.5","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:09:12Z","HUB","unknown","","87","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:09:17Z","HUB","unknown","1370","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:09:20Z","HUB","unknown","","44","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:09:24Z","HUB","unknown","4859","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:09:31Z","HUB","unknown","2233","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:09:35Z","HUB","unknown","","45","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:09:36Z","HUB","unknown","1602","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:09:44Z","HUB","unknown","1473","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:09:48Z","HUB","unknown","","88","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:09:50Z","HUB","unknown","","46","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:09:54Z","HUB","unknown","","89","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312789","2022-01-04T09:09:55Z","HUB","unknown","5165","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:09:57Z","HUB","unknown","","88","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:10:05Z","HUB","unknown","","48","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:10:05Z","HUB","unknown","2824","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338416","2022-01-04T09:10:18Z","HUB","unknown","1383","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:10:20Z","HUB","unknown","","49","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:10:24Z","HUB","unknown","4881","","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312788","2022-01-04T09:10:32Z","HUB","unknown","2251","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338409","2022-01-04T09:10:33Z","HUB","unknown","","89","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312792","2022-01-04T09:10:35Z","HUB","unknown","","50","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338414","2022-01-04T09:10:36Z","HUB","unknown","1610","","","","","","","","","","","","","","","","","","","",""
"AC000W008491177","5721","6101-Y5N0J8","338412","2022-01-04T09:10:38Z","HUB","unknown","","18","","","","","","","","","","","","","","","","","","",""
"AC000W013302124","3209","4711-L7V6T0","312790","2022-01-04T09:10:45Z","HUB","unknown","1480","","","","","","","","","","","","","","","","","","","",""
